date,Dhading_Temperature,Dhading_Air_Pressure,Dhading_Wind_Speed,Dhading_Precipitation,Dhading_Rainfall_MM,Kathmandu_Temperature,Kathmandu_Air_Pressure,Kathmandu_Wind_Speed,Kathmandu_Precipitation,Kathmandu_Rainfall_MM,Kavre_Temperature,Kavre_Air_Pressure,Kavre_Wind_Speed,Kavre_Precipitation,Kavre_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Air_Pressure,Sarlahi_Wind_Speed,Sarlahi_Precipitation,Sarlahi_Rainfall_MM
2023-09-17,21.25,849.75,9.1,3.7,3.7,23.3,870.15,7.1,9.2,9.2,21.25,848.1,5.9,7.6,7.6,29.55,990.95,20.1,1.6,1.6
2023-09-18,21.35,849.3,8.6,0.0,0.0,23.8,869.5,5.1,4.4,4.4,21.95,847.7,7.4,4.8,4.8,29.65,991.65,14.2,14.0,14.0
2023-09-19,21.05,850.6,9.0,0.1,0.1,22.95,870.9,5.8,10.3,10.3,21.65,849.15,6.6,6.3,6.3,28.4,994.05,15.3,3.3,3.3
2023-09-20,20.25,850.55,10.1,2.0,2.0,22.5,871.0,7.0,3.2,3.2,21.3,848.8,4.4,16.2,16.2,28.5,993.4,13.9,1.0,1.0
2023-09-21,20.45,850.45,6.9,4.1,4.1,22.45,870.7,6.3,21.7,21.7,20.8,848.65,6.3,12.2,12.2,28.05,993.5,27.5,1.8,1.8
2023-09-22,19.95,850.35,7.8,12.2,12.2,22.1,870.75,7.2,29.1,29.1,19.75,848.75,8.0,9.7,9.7,27.9,993.75,26.4,0.6,0.6
2023-09-23,19.15,850.15,9.4,0.3,0.3,21.15,870.2,6.9,2.0,2.0,19.95,847.95,8.0,1.9,1.9,26.2,993.85,25.6,4.4,4.4
2023-09-24,19.85,849.5,7.3,0.7,0.7,21.85,869.7,6.3,9.2,9.2,20.65,847.55,8.0,3.1,3.1,26.65,992.8,23.8,1.3,1.3
2023-09-25,19.3,850.15,9.7,5.0,5.0,21.85,870.5,5.9,14.2,14.2,19.9,848.65,6.4,4.8,4.8,27.25,994.0,14.7,0.6,0.6
2023-09-26,19.55,851.15,9.4,1.7,1.7,21.55,871.4,5.4,3.7,3.7,19.6,848.95,5.0,8.0,8.0,27.85,994.25,13.7,9.0,9.0
2023-09-27,20.6,850.65,12.2,0.3,0.3,21.9,871.0,6.5,2.0,2.0,20.65,848.8,5.7,11.4,11.4,28.15,993.5,8.0,3.4,3.4
2023-09-28,20.3,850.75,8.9,1.4,1.4,22.0,871.1,7.4,3.9,3.9,20.4,849.1,8.5,3.8,3.8,28.9,993.5,8.2,0.0,0.0
2023-09-29,20.2,850.85,9.1,0.6,0.6,22.85,871.35,8.8,10.8,10.8,21.05,849.6,6.7,5.1,5.1,30.0,992.85,6.4,0.0,0.0
2023-09-30,21.6,850.9,9.1,0.0,0.0,23.0,870.65,8.1,1.1,1.1,21.0,848.6,6.4,2.6,2.6,29.95,992.85,18.9,0.4,0.4
2023-10-01,20.3,849.3,8.9,0.0,0.0,22.6,869.7,6.1,0.3,0.3,21.45,847.55,7.1,3.8,3.8,28.85,991.6,8.1,0.1,0.1
2023-10-02,19.35,849.7,5.6,5.1,5.1,22.1,870.05,4.0,2.8,2.8,20.85,848.1,5.5,0.5,0.5,28.75,993.1,13.9,3.1,3.1
2023-10-03,20.15,851.0,10.8,2.4,2.4,21.85,871.25,6.9,4.7,4.7,20.65,848.75,8.2,4.0,4.0,27.6,994.0,20.2,6.8,6.8
2023-10-04,17.65,850.25,6.3,16.3,16.3,20.2,870.65,3.8,14.9,14.9,20.2,848.3,6.4,10.3,10.3,26.9,994.25,22.0,2.6,2.6
2023-10-05,19.65,849.7,10.7,4.8,4.8,21.6,869.95,10.4,0.5,0.5,20.45,847.6,7.7,0.5,0.5,27.3,993.0,9.0,2.6,2.6
2023-10-06,19.35,849.55,9.3,2.3,2.3,21.1,869.95,8.1,2.4,2.4,20.15,847.65,5.4,7.2,7.2,27.5,993.5,9.7,1.0,1.0
2023-10-07,19.55,850.65,9.6,1.8,1.8,20.95,870.8,6.9,0.7,0.7,19.25,848.55,7.3,4.1,4.1,26.9,995.15,9.6,1.6,1.6
2023-10-08,18.9,851.05,7.3,3.8,3.8,20.25,871.0,7.6,3.2,3.2,19.2,848.8,4.7,1.7,1.7,27.25,994.95,11.7,0.8,0.8
2023-10-09,19.45,851.6,8.7,7.0,7.0,20.5,871.65,5.2,3.1,3.1,19.1,849.35,5.7,2.2,2.2,27.55,996.1,11.7,3.1,3.1
2023-10-10,18.3,852.5,8.6,2.1,2.1,20.4,872.75,7.3,2.2,2.2,19.1,850.85,6.1,1.3,1.3,26.9,997.75,12.7,2.0,2.0
2023-10-11,17.65,852.0,7.6,8.1,8.1,19.55,872.25,5.8,1.1,1.1,18.3,850.05,5.3,2.9,2.9,26.7,997.35,15.4,2.3,2.3
2023-10-12,17.0,853.1,7.4,0.9,0.9,19.3,873.6,6.4,9.2,9.2,18.05,851.35,6.1,5.2,5.2,27.0,999.15,10.7,5.7,5.7
2023-10-13,17.15,854.25,9.0,1.0,1.0,19.15,874.6,6.6,0.6,0.6,17.15,852.3,5.4,1.6,1.6,26.05,1000.2,9.0,0.0,0.0
2023-10-14,16.35,853.6,7.7,2.0,2.0,18.25,873.85,6.6,1.3,1.3,16.85,851.4,6.1,0.8,0.8,24.85,999.7,8.2,0.0,0.0
2023-10-15,15.95,851.55,7.4,3.0,3.0,18.1,871.85,6.9,1.4,1.4,16.15,849.25,6.6,2.3,2.3,25.0,998.0,10.6,0.7,0.7
2023-10-16,16.05,852.9,7.8,3.3,3.3,17.8,872.75,8.4,1.7,1.7,16.2,850.55,6.4,2.5,2.5,24.8,1000.05,16.2,8.5,8.5
2023-10-17,16.2,854.5,11.7,0.2,0.2,18.65,874.85,9.8,0.3,0.3,16.8,852.6,5.7,3.1,3.1,24.65,1001.1,15.5,0.0,0.0
2023-10-18,16.25,854.6,7.9,0.0,0.0,17.55,874.25,9.7,0.8,0.8,15.7,852.0,6.6,1.1,1.1,24.45,1001.0,8.0,0.0,0.0
2023-10-19,14.9,853.6,8.8,0.6,0.6,16.95,874.1,8.2,0.6,0.6,15.55,851.65,6.2,2.1,2.1,23.9,1001.3,8.0,2.7,2.7
2023-10-20,14.7,854.45,9.1,0.0,0.0,16.75,874.95,6.5,0.5,0.5,15.85,852.5,6.6,0.3,0.3,24.3,1002.15,8.8,0.0,0.0
2023-10-21,14.6,855.0,6.7,0.1,0.1,16.8,875.4,6.3,0.9,0.9,15.75,853.15,7.4,0.6,0.6,23.5,1003.1,7.3,0.0,0.0
2023-10-22,14.95,855.5,6.8,0.0,0.0,17.7,875.9,6.5,0.2,0.2,15.95,853.35,7.3,0.0,0.0,23.55,1002.6,8.6,0.0,0.0
2023-10-23,14.6,854.4,8.5,0.0,0.0,17.55,875.25,6.6,0.0,0.0,15.8,852.5,7.9,0.0,0.0,24.05,1001.2,7.2,0.0,0.0
2023-10-24,15.8,854.5,8.7,0.0,0.0,17.7,874.25,6.9,0.2,0.2,15.5,851.95,5.8,0.0,0.0,24.5,1000.55,8.2,0.0,0.0
2023-10-25,15.9,854.05,7.1,0.0,0.0,17.7,874.5,6.6,0.0,0.0,16.05,852.3,6.1,0.0,0.0,24.25,1000.75,11.9,0.0,0.0
2023-10-26,15.5,853.9,7.6,0.1,0.1,17.5,874.25,7.9,0.3,0.3,15.8,852.05,5.3,0.3,0.3,24.45,1000.95,10.5,1.2,1.2
2023-10-27,14.3,853.05,9.2,0.1,0.1,17.75,873.85,7.9,0.4,0.4,15.45,851.3,8.3,1.7,1.7,23.95,1000.75,7.0,2.0,2.0
2023-10-28,14.05,853.35,9.4,0.0,0.0,17.2,874.4,8.4,0.5,0.5,14.6,851.35,6.3,2.0,2.0,24.0,1001.45,9.0,0.0,0.0
2023-10-29,14.2,853.8,7.0,0.0,0.0,16.7,874.1,6.9,0.5,0.5,15.7,852.05,6.4,0.7,0.7,23.55,1001.3,10.9,0.0,0.0
2023-10-30,15.95,854.4,8.3,0.0,0.0,18.1,875.0,6.1,1.3,1.3,16.3,852.65,6.4,0.4,0.4,23.05,1001.85,9.3,0.0,0.0
2023-10-31,15.55,856.2,7.1,0.0,0.0,18.75,877.3,5.5,0.2,0.2,16.3,854.4,6.4,1.2,1.2,24.7,1003.05,8.2,0.0,0.0
2023-11-01,15.2,856.25,7.7,0.0,0.0,18.4,877.3,7.3,0.0,0.0,15.75,854.55,6.7,0.1,0.1,24.65,1003.1,8.0,0.0,0.0
2023-11-02,15.0,854.35,9.0,0.0,0.0,16.55,874.6,7.8,0.0,0.0,15.95,852.25,6.4,1.2,1.2,24.6,1001.35,10.5,0.0,0.0
2023-11-03,15.05,853.0,9.1,0.1,0.1,16.6,872.5,7.2,0.4,0.4,14.4,850.35,7.1,5.0,5.0,23.8,999.7,10.2,0.0,0.0
2023-11-04,13.4,851.35,7.4,0.4,0.4,15.5,871.6,7.1,0.5,0.5,13.8,849.55,5.9,0.9,0.9,23.2,999.25,11.7,0.0,0.0
2023-11-05,13.1,853.0,7.2,0.0,0.0,15.5,873.75,6.1,2.1,2.1,15.05,851.4,5.9,1.3,1.3,22.95,1002.0,9.1,0.0,0.0
2023-11-06,13.45,854.65,6.4,0.0,0.0,15.55,875.2,6.2,0.7,0.7,13.75,852.3,6.6,1.2,1.2,22.25,1003.2,8.6,0.0,0.0
2023-11-07,13.75,854.0,10.2,0.0,0.0,16.5,874.8,9.1,0.3,0.3,14.35,851.95,6.6,0.4,0.4,22.3,1002.25,10.1,0.0,0.0
2023-11-08,13.65,852.4,8.3,0.0,0.0,16.6,873.2,8.7,0.0,0.0,14.25,850.2,7.5,0.7,0.7,21.95,1000.85,11.2,0.0,0.0
2023-11-09,13.8,852.45,7.6,0.0,0.0,15.7,872.9,6.6,0.0,0.0,13.6,849.75,7.1,0.4,0.4,21.5,1001.75,8.3,0.0,0.0
2023-11-10,12.95,854.1,7.6,0.0,0.0,14.9,874.15,7.6,0.4,0.4,13.85,851.75,6.6,0.3,0.3,22.6,1003.5,6.8,0.0,0.0
2023-11-11,13.0,855.05,9.1,0.0,0.0,14.7,875.2,7.9,0.0,0.0,13.55,852.65,6.1,1.4,1.4,22.05,1003.95,8.6,0.0,0.0
2023-11-12,12.85,854.85,7.6,0.0,0.0,15.75,875.4,6.7,0.4,0.4,13.95,853.5,6.9,0.3,0.3,22.2,1004.3,7.9,0.0,0.0
2023-11-13,13.0,855.7,8.2,0.0,0.0,16.35,876.75,7.0,0.0,0.0,14.15,853.7,7.1,0.0,0.0,21.7,1004.45,8.2,0.0,0.0
2023-11-14,13.55,855.7,8.1,0.0,0.0,16.45,876.7,6.9,0.0,0.0,15.55,853.65,6.8,0.3,0.3,21.45,1003.95,8.4,0.0,0.0
2023-11-15,14.15,856.1,8.0,0.0,0.0,16.2,875.65,8.1,0.0,0.0,14.55,852.85,7.9,0.3,0.3,22.05,1003.8,6.2,0.0,0.0
2023-11-16,13.25,856.0,7.6,0.0,0.0,16.65,876.9,7.1,0.1,0.1,14.5,853.85,7.4,0.0,0.0,22.85,1004.8,9.9,0.0,0.0
2023-11-17,13.85,856.15,6.6,0.0,0.0,17.25,877.2,7.6,0.0,0.0,15.0,853.5,6.5,0.0,0.0,23.35,1002.95,9.5,0.0,0.0
2023-11-18,13.05,855.2,7.1,0.0,0.0,15.5,875.35,7.9,0.0,0.0,13.5,852.25,6.4,0.7,0.7,22.8,1003.5,8.6,0.0,0.0
2023-11-19,12.85,855.9,7.2,0.0,0.0,14.55,876.15,7.8,0.0,0.0,14.15,853.65,7.2,0.0,0.0,22.85,1004.55,10.4,0.0,0.0
2023-11-20,13.5,855.65,8.0,0.0,0.0,16.6,875.7,6.6,0.0,0.0,14.75,853.05,6.1,0.0,0.0,21.95,1003.9,10.4,0.0,0.0
2023-11-21,13.3,852.95,6.9,0.0,0.0,14.95,873.6,6.9,0.0,0.0,14.5,850.25,6.9,0.0,0.0,20.55,1001.55,10.9,0.0,0.0
2023-11-22,11.75,851.4,8.6,0.0,0.0,13.8,871.5,8.9,0.0,0.0,12.8,849.45,5.6,0.5,0.5,20.25,1001.3,10.0,0.0,0.0
2023-11-23,11.65,851.85,6.7,0.0,0.0,14.4,872.3,6.8,0.4,0.4,13.65,850.05,6.4,0.0,0.0,20.15,1001.4,9.2,0.0,0.0
2023-11-24,13.05,853.8,7.5,0.0,0.0,15.55,874.0,8.1,0.2,0.2,13.2,851.25,6.1,0.0,0.0,20.75,1002.75,8.3,0.0,0.0
2023-11-25,12.7,854.35,7.8,0.0,0.0,14.15,874.9,5.9,1.7,1.7,12.7,852.2,5.6,1.6,1.6,21.6,1004.45,6.9,0.0,0.0
2023-11-26,13.05,857.0,6.5,0.0,0.0,14.95,877.05,7.8,0.0,0.0,13.95,854.3,6.1,0.0,0.0,21.2,1005.4,7.7,0.0,0.0
2023-11-27,13.4,855.05,11.2,0.0,0.0,16.05,875.45,7.5,0.0,0.0,14.85,853.2,6.1,0.0,0.0,21.25,1004.3,7.1,0.0,0.0
2023-11-28,13.45,854.2,8.0,0.0,0.0,15.95,874.35,5.8,0.0,0.0,14.25,851.4,6.4,0.3,0.3,21.5,1002.2,6.8,0.0,0.0
2023-11-29,12.85,853.7,7.3,0.0,0.0,15.3,874.3,6.3,0.5,0.5,13.4,851.7,8.1,0.8,0.8,21.6,1003.1,8.7,0.0,0.0
2023-11-30,11.4,854.2,7.5,0.0,0.0,14.15,875.15,6.6,0.0,0.0,12.3,852.3,6.9,0.0,0.0,19.7,1004.05,10.8,0.0,0.0
2023-12-01,14.05,854.85,7.7,0.0,0.0,14.75,874.45,6.2,0.1,0.1,13.5,852.05,7.4,0.5,0.5,20.95,1003.0,11.1,0.0,0.0
2023-12-02,11.85,853.8,6.5,0.0,0.0,14.65,874.75,6.7,0.0,0.0,13.15,851.85,6.8,0.7,0.7,21.15,1002.6,10.9,0.0,0.0
2023-12-03,11.2,853.6,6.0,0.0,0.0,15.95,875.35,6.4,0.0,0.0,12.2,851.9,7.9,0.0,0.0,20.45,1003.15,7.3,0.0,0.0
2023-12-04,10.8,853.55,9.7,0.0,0.0,13.5,873.55,7.4,0.0,0.0,11.8,850.6,7.7,0.0,0.0,20.7,1002.2,8.9,0.0,0.0
2023-12-05,12.3,852.05,7.3,0.0,0.0,16.15,873.25,7.7,0.0,0.0,13.8,849.7,7.1,0.0,0.0,19.4,1000.95,9.4,0.0,0.0
2023-12-06,12.25,853.7,8.3,0.0,0.0,15.6,874.85,7.2,0.0,0.0,13.7,851.4,6.5,0.0,0.0,20.8,1003.7,9.9,0.0,0.0
2023-12-07,10.65,852.7,7.5,0.0,0.0,12.7,872.7,7.0,1.8,1.8,10.7,849.85,6.6,0.8,0.8,19.6,1002.1,7.5,1.7,1.7
2023-12-08,10.25,850.8,5.6,0.0,0.0,12.95,871.6,8.7,0.3,0.3,10.6,848.05,6.6,0.2,0.2,20.6,1001.15,10.8,0.0,0.0
2023-12-09,10.35,851.2,8.8,0.0,0.0,12.8,872.0,8.4,0.0,0.0,11.3,848.65,6.9,0.0,0.0,19.55,1002.45,13.7,0.0,0.0
2023-12-10,9.2,848.65,8.9,0.0,0.0,11.7,869.05,8.0,0.0,0.0,11.1,846.75,7.1,0.2,0.2,17.0,1000.95,8.7,0.0,0.0
2023-12-11,9.9,851.7,6.2,0.0,0.0,12.15,871.3,7.2,0.4,0.4,10.4,848.45,6.4,0.0,0.0,17.25,1003.15,8.5,0.0,0.0
2023-12-12,9.5,850.65,6.6,1.2,1.2,11.4,870.4,6.9,1.8,1.8,10.05,847.6,7.4,2.4,2.4,16.9,1001.05,9.9,0.0,0.0
2023-12-13,8.45,850.45,8.7,0.0,0.0,10.45,870.5,8.1,1.2,1.2,8.6,847.05,6.6,0.0,0.0,17.95,1001.95,10.9,0.0,0.0
2023-12-14,8.3,850.75,7.7,0.0,0.0,11.5,871.8,7.2,0.0,0.0,9.35,848.0,7.4,0.0,0.0,17.1,1003.95,9.1,0.0,0.0
2023-12-15,9.2,854.05,7.2,0.0,0.0,10.75,873.6,7.3,0.0,0.0,9.9,850.3,7.4,0.0,0.0,15.95,1005.8,9.7,0.0,0.0
2023-12-16,9.25,851.95,7.7,0.0,0.0,11.65,872.45,7.3,0.0,0.0,10.15,848.75,5.2,0.0,0.0,16.7,1003.45,9.7,0.0,0.0
2023-12-17,11.25,853.0,6.9,0.0,0.0,12.1,872.65,6.9,0.0,0.0,9.95,849.35,7.4,0.0,0.0,16.75,1004.1,9.5,0.0,0.0
2023-12-18,9.55,852.5,6.6,0.0,0.0,12.55,873.0,8.0,0.0,0.0,9.85,849.2,5.8,0.0,0.0,16.6,1004.4,9.3,0.0,0.0
2023-12-19,9.4,853.45,6.9,0.0,0.0,10.3,872.8,8.2,0.0,0.0,9.1,849.8,6.2,0.0,0.0,17.2,1005.9,9.7,0.0,0.0
2023-12-20,9.75,854.4,5.6,0.0,0.0,12.55,874.95,6.8,0.0,0.0,10.3,851.45,7.9,0.0,0.0,17.15,1005.15,8.8,0.0,0.0
2023-12-21,12.9,854.05,6.9,0.0,0.0,14.45,873.85,6.9,0.0,0.0,11.8,850.6,7.7,0.0,0.0,17.05,1004.25,8.1,0.0,0.0
2023-12-22,12.0,854.35,7.5,0.0,0.0,13.15,874.1,7.2,0.0,0.0,11.05,850.7,7.1,0.0,0.0,17.4,1004.75,7.2,0.0,0.0
2023-12-23,10.3,856.4,7.9,0.0,0.0,13.4,876.1,7.2,0.3,0.3,11.7,852.75,5.9,0.0,0.0,18.8,1006.65,9.0,0.0,0.0
2023-12-24,9.5,855.8,9.3,0.0,0.0,13.2,876.9,8.9,0.0,0.0,10.9,853.35,7.0,0.5,0.5,18.3,1007.0,9.7,0.0,0.0
2023-12-25,8.65,855.0,8.4,0.0,0.0,12.4,875.65,8.0,0.0,0.0,10.25,852.35,6.6,0.0,0.0,18.65,1005.85,9.8,0.0,0.0
2023-12-26,9.0,853.8,7.2,0.0,0.0,13.25,875.2,8.9,0.0,0.0,10.95,852.15,6.6,0.0,0.0,18.35,1006.15,9.0,0.0,0.0
2023-12-27,9.2,855.45,7.8,0.0,0.0,12.4,876.1,8.3,0.0,0.0,10.85,853.3,6.6,0.0,0.0,17.95,1007.15,10.5,0.0,0.0
2023-12-28,9.55,853.9,6.9,0.0,0.0,11.85,874.6,5.1,0.0,0.0,9.9,851.9,6.4,0.0,0.0,18.5,1006.0,8.5,0.0,0.0
2023-12-29,9.2,854.7,6.6,0.0,0.0,13.3,875.8,6.5,0.0,0.0,11.3,852.45,6.6,0.0,0.0,18.4,1006.05,8.4,0.0,0.0
2023-12-30,9.75,853.1,7.3,0.0,0.0,13.1,874.35,6.6,0.1,0.1,11.2,851.0,6.6,0.2,0.2,17.95,1004.7,11.9,0.0,0.0
2023-12-31,9.65,853.0,6.9,0.0,0.0,12.75,873.85,5.9,0.0,0.0,11.3,850.85,6.9,0.0,0.0,16.35,1005.1,9.1,0.0,0.0
2024-01-01,9.75,852.75,7.6,0.0,0.0,11.6,872.6,7.9,0.0,0.0,10.15,849.4,5.6,0.0,0.0,15.05,1004.45,9.9,0.0,0.0
2024-01-02,7.55,851.1,7.2,0.0,0.0,10.25,871.55,8.8,0.1,0.1,9.55,848.7,6.9,0.6,0.6,14.8,1004.45,11.3,0.0,0.0
2024-01-03,7.35,851.7,8.7,0.0,0.0,9.95,872.15,7.7,0.0,0.0,9.0,849.15,7.0,0.1,0.1,14.7,1004.15,9.7,0.0,0.0
2024-01-04,8.2,851.95,8.2,0.0,0.0,11.55,872.55,7.0,0.2,0.2,8.9,848.6,7.8,0.7,0.7,15.25,1004.1,9.4,0.0,0.0
2024-01-05,7.6,851.7,9.6,0.0,0.0,11.95,873.0,8.7,0.0,0.0,9.1,849.35,7.2,0.1,0.1,15.4,1004.95,7.6,0.0,0.0
2024-01-06,8.2,852.7,7.5,0.0,0.0,11.15,873.15,6.6,0.0,0.0,9.25,849.9,7.1,0.0,0.0,16.85,1005.0,10.9,0.0,0.0
2024-01-07,9.0,853.75,6.5,0.0,0.0,11.8,874.45,8.1,0.0,0.0,9.55,850.65,7.2,0.2,0.2,17.1,1006.15,14.5,0.0,0.0
2024-01-08,9.55,853.55,8.9,0.0,0.0,10.35,873.5,8.8,0.0,0.0,9.2,850.4,7.6,0.0,0.0,16.55,1006.0,12.6,0.0,0.0
2024-01-09,10.55,852.9,6.8,0.0,0.0,12.1,872.6,8.4,0.0,0.0,9.8,849.3,6.9,0.0,0.0,15.55,1004.45,13.0,0.0,0.0
2024-01-10,9.5,850.95,10.1,0.0,0.0,11.75,871.3,7.4,0.0,0.0,10.0,847.65,9.5,0.0,0.0,15.55,1002.25,8.4,0.0,0.0
2024-01-11,9.45,852.55,7.5,0.0,0.0,10.25,871.7,7.9,0.0,0.0,9.1,848.5,6.6,0.0,0.0,15.0,1005.3,11.3,0.0,0.0
2024-01-12,9.65,852.1,6.5,0.0,0.0,11.35,871.45,8.0,0.0,0.0,9.8,849.1,6.9,0.0,0.0,13.7,1005.0,9.5,0.0,0.0
2024-01-13,11.85,852.05,7.2,0.0,0.0,13.0,871.55,7.3,0.0,0.0,11.6,849.0,6.4,0.0,0.0,13.05,1004.25,6.9,0.0,0.0
2024-01-14,9.9,851.95,7.2,0.0,0.0,12.45,871.65,6.9,0.0,0.0,11.4,849.2,7.9,0.0,0.0,14.05,1003.9,9.5,0.0,0.0
2024-01-15,8.4,850.35,7.2,0.0,0.0,13.05,871.65,6.4,0.1,0.1,10.25,848.1,6.7,0.2,0.2,14.1,1003.2,9.7,0.0,0.0
2024-01-16,8.15,850.4,8.6,0.1,0.1,11.15,870.7,7.3,0.6,0.6,8.55,847.2,7.4,0.4,0.4,14.4,1002.5,7.2,0.0,0.0
2024-01-17,7.45,849.4,8.7,0.0,0.0,10.1,869.6,6.2,1.0,1.0,7.7,846.75,7.4,0.2,0.2,14.6,1002.8,8.2,0.0,0.0
2024-01-18,6.9,850.15,8.5,0.0,0.0,8.6,869.5,7.2,0.0,0.0,7.9,846.75,7.1,1.5,1.5,14.35,1003.5,8.7,0.0,0.0
2024-01-19,6.1,850.9,6.8,0.0,0.0,9.15,871.0,7.6,0.0,0.0,7.75,847.65,7.8,0.0,0.0,14.55,1005.7,10.1,0.0,0.0
2024-01-20,7.15,850.95,9.2,0.0,0.0,9.1,870.75,7.7,0.0,0.0,8.1,848.0,7.8,0.0,0.0,13.9,1004.85,9.1,0.0,0.0
2024-01-21,6.6,849.15,10.5,0.0,0.0,10.2,869.25,9.2,0.0,0.0,7.6,845.2,7.9,0.0,0.0,12.5,1004.1,10.1,0.0,0.0
2024-01-22,5.8,851.3,9.7,0.0,0.0,10.45,872.1,8.8,0.0,0.0,7.7,848.5,8.7,0.0,0.0,11.65,1006.95,8.9,0.0,0.0
2024-01-23,8.15,851.75,9.2,0.0,0.0,10.25,871.55,5.2,0.8,0.8,8.25,848.05,7.9,0.0,0.0,13.5,1004.55,10.0,0.0,0.0
2024-01-24,6.65,851.0,8.0,0.0,0.0,9.75,871.5,5.2,1.9,1.9,7.2,847.9,7.4,1.1,1.1,12.85,1004.75,9.3,0.0,0.0
2024-01-25,6.8,852.4,10.8,0.0,0.0,9.45,872.75,9.3,0.4,0.4,6.95,849.05,7.1,0.0,0.0,13.3,1007.2,10.5,0.0,0.0
2024-01-26,6.6,853.6,10.2,0.0,0.0,10.2,874.45,10.3,0.0,0.0,8.05,850.75,8.2,0.6,0.6,13.2,1008.35,9.7,0.0,0.0
2024-01-27,6.15,851.5,10.5,0.0,0.0,10.7,872.35,8.5,0.0,0.0,7.15,848.8,7.2,0.0,0.0,12.5,1006.95,11.6,0.0,0.0
2024-01-28,7.9,853.0,7.8,0.0,0.0,10.0,872.65,9.8,0.0,0.0,7.85,849.3,7.1,0.0,0.0,13.2,1007.2,6.5,0.0,0.0
2024-01-29,7.7,852.4,11.2,0.0,0.0,10.9,873.1,7.7,0.0,0.0,9.0,849.4,8.4,0.8,0.8,14.1,1005.2,7.5,0.0,0.0
2024-01-30,7.25,851.05,7.6,0.0,0.0,10.2,872.0,6.9,2.5,2.5,7.4,848.1,7.9,0.6,0.6,14.4,1004.5,6.9,0.0,0.0
2024-01-31,8.35,851.45,10.1,0.0,0.0,11.05,871.8,9.2,0.2,0.2,8.6,848.3,8.5,0.5,0.5,15.45,1004.25,8.7,0.0,0.0
2024-02-01,6.45,851.95,7.0,0.2,0.2,9.25,872.45,9.2,0.0,0.0,7.8,848.75,7.7,0.0,0.0,15.95,1004.85,9.5,0.0,0.0
2024-02-02,8.35,850.25,11.9,0.0,0.0,11.15,870.5,8.8,0.0,0.0,9.6,846.9,10.6,0.1,0.1,16.25,1002.05,26.0,0.0,0.0
2024-02-03,7.85,848.45,10.7,0.0,0.0,11.65,869.0,9.6,0.0,0.0,9.1,845.2,8.5,0.0,0.0,14.55,1002.25,11.3,0.0,0.0
2024-02-04,6.55,851.2,6.5,0.9,0.9,10.0,871.4,9.0,1.9,1.9,8.9,848.5,8.0,2.3,2.3,16.35,1005.35,14.5,0.0,0.0
2024-02-05,8.75,852.1,10.0,0.0,0.0,11.05,872.25,10.2,0.0,0.0,9.55,849.25,10.2,0.9,0.9,17.35,1004.5,15.1,0.0,0.0
2024-02-06,8.45,850.95,10.9,0.0,0.0,10.55,870.75,7.8,0.0,0.0,9.8,848.2,9.0,0.0,0.0,15.95,1003.55,19.1,0.0,0.0
2024-02-07,7.6,849.75,9.3,0.0,0.0,10.55,870.3,8.7,0.0,0.0,9.6,846.85,9.8,0.0,0.0,15.35,1003.15,18.8,0.0,0.0
2024-02-08,9.05,849.45,11.5,0.0,0.0,10.2,868.6,10.5,0.0,0.0,9.15,845.2,8.4,0.0,0.0,13.95,1003.05,13.7,0.0,0.0
2024-02-09,7.75,852.0,9.3,0.0,0.0,10.0,872.05,9.2,0.0,0.0,8.7,848.85,7.6,0.0,0.0,14.8,1006.95,10.2,0.0,0.0
2024-02-10,10.9,855.65,9.9,0.0,0.0,12.7,875.0,6.3,0.0,0.0,10.95,852.05,7.4,0.0,0.0,16.4,1007.1,10.9,0.0,0.0
2024-02-11,10.0,854.95,10.1,0.0,0.0,13.5,875.75,7.0,1.1,1.1,11.65,853.0,7.7,0.0,0.0,17.4,1007.2,10.5,0.0,0.0
2024-02-12,10.5,855.0,12.4,0.0,0.0,14.15,876.35,9.4,0.0,0.0,11.25,853.0,8.9,0.0,0.0,17.45,1006.7,9.0,0.0,0.0
2024-02-13,11.15,855.0,11.2,0.0,0.0,14.05,875.6,6.9,0.0,0.0,11.4,852.1,7.4,0.0,0.0,17.1,1006.2,8.4,0.0,0.0
2024-02-14,10.35,853.95,7.6,0.0,0.0,13.15,874.65,6.6,0.2,0.2,10.5,851.15,7.4,1.0,1.0,17.55,1005.1,8.4,0.0,0.0
2024-02-15,11.25,854.85,10.4,0.0,0.0,13.85,874.4,13.0,0.0,0.0,11.35,851.2,8.2,0.0,0.0,18.45,1005.4,14.1,0.0,0.0
2024-02-16,10.5,854.6,11.7,0.0,0.0,14.4,875.9,10.4,0.0,0.0,12.45,851.95,7.1,0.0,0.0,18.35,1006.1,12.6,0.0,0.0
2024-02-17,10.9,850.3,14.1,0.0,0.0,14.25,871.3,9.7,0.0,0.0,11.45,847.9,11.3,0.1,0.1,19.15,1001.5,17.9,0.0,0.0
2024-02-18,11.7,850.75,13.4,0.0,0.0,14.3,870.7,11.5,0.0,0.0,12.05,847.55,9.2,0.0,0.0,17.45,1001.55,12.1,0.0,0.0
2024-02-19,12.55,852.75,9.9,0.0,0.0,13.85,872.1,9.7,0.0,0.0,12.1,848.8,6.9,0.0,0.0,18.45,1002.25,7.4,0.0,0.0
